id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415369160,-0.58905876,0.9854538,-1.3283397,3.0266719,1.0008605766666667,-1.90637795
1,1778415369170,-0.570362552,1.0449999399999998,-1.32321746,2.8075609800000003,1.1684898,-1.88237166
2,1778415369180,-0.49015732,1.3443331111111112,-1.2619232222222223,1.9258911333333333,1.7169898888888888,-1.8371825222222224
3,1778415369190,-0.4846502,1.40907,-1.2223944599999998,1.58236164,1.90761494,-1.80259495
4,1778415369200,-0.5238855555555556,1.4901208444444445,-1.1562497222222223,0.9777119666666666,2.1240177666666664,-1.7191532
5,1778415369210,-0.667142575,1.51356395,-1.0943169,0.474903209,1.92697875,-1.50993811
6,1778415369220,-0.9520372666666664,1.540496366666667,-1.1615007000000002,0.00110292,1.559662688888889,-1.2212024555555556
7,1778415369230,-1.23018161,1.5533528,-1.2359288300000002,-0.786191006,0.95494515,-0.7083079379999999
8,1778415369240,-1.3693380999999998,1.5477427,-1.2300819333333337,-1.2791905333333335,0.6522067133333334,-0.3625887613333333
9,1778415369250,-1.58670845,1.5011394,-1.12116295,-2.01009978,0.2850060598,0.1983726482
10,1778415369260,-1.7900942666666668,1.4035981,-0.9766119,-2.687583777777778,-0.0852895477777777,0.8936186055555555
11,1778415369270,-2.03185632,1.27236082,-0.8007357799999999,-3.0990573,-0.8115869200000001,1.86209155
12,1778415369280,-2.2671140000000003,1.1242424333333334,-0.6364090666666666,-2.942782155555556,-1.7893922111111111,2.7202302555555553
13,1778415369290,-2.3225136,1.0835693,-0.60012645,-2.5990787333333336,-2.3410890999999996,3.028097233333334
14,1778415369300,-2.5810806000000004,0.89162217,-0.54472691,-1.91004312,-2.98383602,3.28334982
15,1778415369310,-2.7233195666666665,0.8433419066666666,-0.60768789,-1.4720401,-3.078517333333333,3.3524570333333332
16,1778415369320,-3.20678766,0.593769384,-1.0089704149999998,-0.811235712,-2.71035981,3.49543604
17,1778415369330,-3.5475444333333335,0.2031317693333333,-1.1352288333333334,-0.83365382,-2.2589641,3.706341233333333
18,1778415369340,-3.66398824,-0.0550580928,-1.09519196,-0.92955684,-2.0337091,3.86367002
19,1778415369350,-3.692779711111112,-0.7913673377777778,-0.7161054666666666,-1.0061163333333334,-1.625710611111111,4.335250766666666
20,1778415369360,-3.5571403599999996,-1.12690724,-0.45364844,-0.80738734,-1.38578336,4.65966496
21,1778415369370,-3.0234182,-1.2758671333333331,-0.2916430333333333,-0.198372632,-1.0082797533333334,4.822435666666666
22,1778415369380,-2.52460461,-1.18279464,-0.382385131,0.2093068208,-0.68611891,4.621792579999999
